no;kd_fc;kd_mu;kd_ta;id_desa;no_lahan;status_lahan;kd_petani;noGPS;thn_tanam;id_lahan;id_pohon;luas_lahan;luas_tanam;tutup_lahan;jml_usulan;kd_rule;acc;jml_realisasi;id_pohon2;wkt_tanam;acc2;endmon1;endmon2;endmon3;endmon4;endmon5;endmon6;endmon7;accmon1;accmon2;accmon3;accmon4;accmon5;accmon6;accmon7;stok;kd_lahan;telat1;telat2;telat3;telat4;telat5;telat6;telat7;no_dok;elevasi;koordinat;stok_order;stok_sisa;stok_cek;lat;lng;jml_persetujuan;mon_fc;lahan_no_geko;deleted_at
55466;1,90E+11;19;1,30E+11;380204;33934;Pribadi;286;0;2023;6;39;2663;1997;0% s/d 25%;10;0;1;10;39;05/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;10;10_0000033934;0;0;0;0;0;0;0;33.05.210.018.028-0047.0;0;S7 31.055  E109 37.0356;10;0;0;0;0;10;1;\N;\N
55467;1,90E+11;19;1,30E+11;380204;33934;Pribadi;286;0;2023;6;13;2663;1997;0% s/d 25%;14;0;1;14;13;05/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;14;10_0000033934;0;0;0;0;0;0;0;33.05.210.018.028-0047.0;0;S7 31.055  E109 37.0356;14;0;0;0;0;14;1;\N;\N
55468;1,90E+11;19;1,30E+11;380204;33920;Pribadi;287;0;2023;6;4;2656;1992;0% s/d 25%;40;0;1;40;4;05/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;40;10_0000033920;0;0;0;0;0;0;0;33.05.210.018.029-0064.0;0;S7 31.069  E109 37.2156;40;0;0;0;0;40;1;\N;\N
55469;1,90E+11;19;1,30E+11;380204;33920;Pribadi;287;0;2023;6;41;2656;1992;0% s/d 25%;121;0;1;121;41;05/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;121;10_0000033920;0;0;0;0;0;0;0;33.05.210.018.029-0064.0;0;S7 31.069  E109 37.2156;121;0;0;0;0;121;1;\N;\N
55470;1,90E+11;19;1,30E+11;380204;33920;Pribadi;287;0;2023;6;61;2656;1992;0% s/d 25%;58;0;1;58;61;05/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;58;10_0000033920;0;0;0;0;0;0;0;33.05.210.018.029-0064.0;0;S7 31.069  E109 37.2156;58;0;0;0;0;58;1;\N;\N
55471;1,90E+11;19;1,30E+11;380204;36219;Pribadi;287;0;2023;5;4;1624;1218;0% s/d 25%;11;0;1;11;4;03/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;11;10_0000036219;0;0;0;0;0;0;0;33.05.210.018.029-0004.0;0;S7 30.995  E109 37.2646;11;0;0;0;0;11;1;\N;\N
55472;1,90E+11;19;1,30E+11;380204;36219;Pribadi;287;0;2023;5;41;1624;1218;0% s/d 25%;69;0;1;69;41;03/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;69;10_0000036219;0;0;0;0;0;0;0;33.05.210.018.029-0004.0;0;S7 30.995  E109 37.2646;69;0;0;0;0;69;1;\N;\N
55473;1,90E+11;19;1,30E+11;380204;36219;Pribadi;287;0;2023;5;61;1624;1218;0% s/d 25%;30;0;1;30;61;03/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;30;10_0000036219;0;0;0;0;0;0;0;33.05.210.018.029-0004.0;0;S7 30.995  E109 37.2646;30;0;0;0;0;30;1;\N;\N
55474;1,90E+11;19;1,30E+11;380204;36220;Pribadi;287;0;2023;5;4;4613;4613;0% s/d 25%;16;0;1;16;4;04/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;16;10_0000036220;0;0;0;0;0;0;0;33.05.210.018.029-0027.0;0;S7 30.978  E109 37.2253;16;0;0;0;0;16;1;\N;\N
55475;1,90E+11;19;1,30E+11;380204;36220;Pribadi;287;0;2023;5;41;4613;4613;0% s/d 25%;36;0;1;36;41;04/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;36;10_0000036220;0;0;0;0;0;0;0;33.05.210.018.029-0027.0;0;S7 30.978  E109 37.2253;36;0;0;0;0;36;1;\N;\N
55476;1,90E+11;19;1,30E+11;380204;36220;Pribadi;287;0;2023;5;61;4613;4613;0% s/d 25%;48;0;1;48;61;04/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;48;10_0000036220;0;0;0;0;0;0;0;33.05.210.018.029-0027.0;0;S7 30.978  E109 37.2253;48;0;0;0;0;48;1;\N;\N
55477;1,90E+11;19;1,30E+11;380204;33937;Pribadi;288;0;2023;5;67;4800;3600;0% s/d 25%;74;0;1;74;67;05/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;74;10_0000033937;0;0;0;0;0;0;0;33.05.210.018.029-0089.0;0;S7 31.048  E109 37.0095;74;0;0;0;0;74;1;\N;\N
55478;1,90E+11;19;1,30E+11;380204;33937;Pribadi;288;0;2023;5;13;4800;3600;0% s/d 25%;10;0;1;10;13;05/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;10;10_0000033937;0;0;0;0;0;0;0;33.05.210.018.029-0089.0;0;S7 31.048  E109 37.0095;10;0;0;0;0;10;1;\N;\N
55479;1,90E+11;19;1,30E+11;380204;33911;Pribadi;288;0;2023;5;67;1931;1931;0% s/d 25%;6;0;1;6;67;06/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;6;10_0000033911;0;0;0;0;0;0;0;33.05.210.018.032-0025.0;0;S7 31.164  E109 37.278;6;0;0;0;0;6;1;\N;\N
55480;1,90E+11;19;1,30E+11;380204;33911;Pribadi;288;0;2023;5;13;1931;1931;0% s/d 25%;10;0;1;10;13;06/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;10;10_0000033911;0;0;0;0;0;0;0;33.05.210.018.032-0025.0;0;S7 31.164  E109 37.278;10;0;0;0;0;10;1;\N;\N
55481;1,90E+11;19;1,30E+11;380204;33904;Pribadi;289;0;2023;6;67;3850;2888;0% s/d 25%;51;0;1;51;67;04/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;51;10_0000033904;0;0;0;0;0;0;0;33.05.210.018.025-0018.0;0;S7 30.629  E109 37.0935;51;0;0;0;0;51;1;\N;\N
55482;1,90E+11;19;1,30E+11;380204;33904;Pribadi;289;0;2023;6;39;3850;2888;0% s/d 25%;9;0;1;9;39;04/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;9;10_0000033904;0;0;0;0;0;0;0;33.05.210.018.025-0018.0;0;S7 30.629  E109 37.0935;9;0;0;0;0;9;1;\N;\N
55483;1,90E+11;19;1,30E+11;380204;33904;Pribadi;289;0;2023;6;13;3850;2888;0% s/d 25%;10;0;1;10;13;04/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;10;10_0000033904;0;0;0;0;0;0;0;33.05.210.018.025-0018.0;0;S7 30.629  E109 37.0935;10;0;0;0;0;10;1;\N;\N
55484;1,90E+11;19;1,30E+11;380204;33942;Pribadi;290;0;2023;5;67;4400;2200;0% s/d 25%;61;0;1;61;67;03/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;61;10_0000033942;0;0;0;0;0;0;0;33.05.210.018.009-0098.0;0;S7 31.038  E109 37.267;61;0;0;0;0;61;1;\N;\N
55485;1,90E+11;19;1,30E+11;380204;33942;Pribadi;290;0;2023;5;13;4400;2200;0% s/d 25%;5;0;1;5;13;03/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;5;10_0000033942;0;0;0;0;0;0;0;33.05.210.018.009-0098.0;0;S7 31.038  E109 37.267;5;0;0;0;0;5;1;\N;\N
55486;1,90E+11;19;1,30E+11;380204;33902;Pribadi;291;0;2023;5;41;10025;7519;0% s/d 25%;300;0;1;300;41;03/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;300;10_0000033902;0;0;0;0;0;0;0;33.05.210.018.023-0080.0;0;S7 30.708  E109 37.1641;300;0;0;0;0;300;1;\N;\N
55487;1,90E+11;19;1,30E+11;380204;33933;Pribadi;292;0;2023;5;41;2272;1704;0% s/d 25%;90;0;1;90;41;06/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;90;10_0000033933;0;0;0;0;0;0;0;33.05.210.018.029-0052.0;0;S7 31.051  E109 37.2;90;0;0;0;0;90;1;\N;\N
55488;1,90E+11;19;1,30E+11;380204;33933;Pribadi;292;0;2023;5;39;2272;1704;0% s/d 25%;5;0;1;5;39;06/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;5;10_0000033933;0;0;0;0;0;0;0;33.05.210.018.029-0052.0;0;S7 31.051  E109 37.2;5;0;0;0;0;5;1;\N;\N
55489;1,90E+11;19;1,30E+11;380204;33933;Pribadi;292;0;2023;5;13;2272;1704;0% s/d 25%;10;0;1;10;13;06/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;10;10_0000033933;0;0;0;0;0;0;0;33.05.210.018.029-0052.0;0;S7 31.051  E109 37.2;10;0;0;0;0;10;1;\N;\N
55490;1,90E+11;19;1,30E+11;380204;36195;Pribadi;293;0;2023;6;41;1700;1275;0% s/d 25%;80;0;1;80;41;04/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;80;10_0000036195;0;0;0;0;0;0;0;33.05.210.018.022-0050.0;0;S7 30.743  E109 37.3638;80;0;0;0;0;80;1;\N;\N
55491;1,90E+11;19;1,30E+11;380204;36195;Pribadi;293;0;2023;6;39;1700;1275;0% s/d 25%;10;0;1;10;39;04/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;10;10_0000036195;0;0;0;0;0;0;0;33.05.210.018.022-0050.0;0;S7 30.743  E109 37.3638;10;0;0;0;0;10;1;\N;\N
55492;1,90E+11;19;1,30E+11;380204;36195;Pribadi;293;0;2023;6;13;1700;1275;0% s/d 25%;8;0;1;8;13;04/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;8;10_0000036195;0;0;0;0;0;0;0;33.05.210.018.022-0050.0;0;S7 30.743  E109 37.3638;8;0;0;0;0;8;1;\N;\N
55493;1,90E+11;19;1,30E+11;380204;33936;Pribadi;293;0;2023;6;41;1900;950;0% s/d 25%;61;0;1;61;41;04/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;61;10_0000033936;0;0;0;0;0;0;0;33.05.210.018.029-0074.0;0;S7 31.023  E109 37.0968;61;0;0;0;0;61;1;\N;\N
55494;1,90E+11;19;1,30E+11;380204;33936;Pribadi;293;0;2023;6;39;1900;950;0% s/d 25%;9;0;1;9;39;04/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;9;10_0000033936;0;0;0;0;0;0;0;33.05.210.018.029-0074.0;0;S7 31.023  E109 37.0968;9;0;0;0;0;9;1;\N;\N
55495;1,90E+11;19;1,30E+11;380204;33936;Pribadi;293;0;2023;6;13;1900;950;0% s/d 25%;23;0;1;23;13;04/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;23;10_0000033936;0;0;0;0;0;0;0;33.05.210.018.029-0074.0;0;S7 31.023  E109 37.0968;23;0;0;0;0;23;1;\N;\N
55496;1,90E+11;19;1,30E+11;380204;33917;Pribadi;293;0;2023;6;41;1400;1400;0% s/d 25%;36;0;1;36;41;03/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;36;10_0000033917;0;0;0;0;0;0;0;33.05.210.018.032-0004.0;0;S7 31.105  E109 37.3163;36;0;0;0;0;36;1;\N;\N
55497;1,90E+11;19;1,30E+11;380204;33917;Pribadi;293;0;2023;6;39;1400;1400;0% s/d 25%;9;0;1;9;39;03/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;9;10_0000033917;0;0;0;0;0;0;0;33.05.210.018.032-0004.0;0;S7 31.105  E109 37.3163;9;0;0;0;0;9;1;\N;\N
55498;1,90E+11;19;1,30E+11;380204;36198;Pribadi;294;0;2023;6;4;3000;2250;0% s/d 25%;66;0;1;66;4;03/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;66;10_0000036198;0;0;0;0;0;0;0;33.02.210.018.020-0023.0;0;S7 31.015  E109 37.3201;66;0;0;0;0;66;1;\N;\N
55499;1,90E+11;19;1,30E+11;380204;36198;Pribadi;294;0;2023;6;39;3000;2250;0% s/d 25%;11;0;1;11;39;03/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;11;10_0000036198;0;0;0;0;0;0;0;33.02.210.018.020-0023.0;0;S7 31.015  E109 37.3201;11;0;0;0;0;11;1;\N;\N
55500;1,90E+11;19;1,30E+11;380204;36198;Pribadi;294;0;2023;6;44;3000;2250;0% s/d 25%;13;0;1;13;44;03/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;13;10_0000036198;0;0;0;0;0;0;0;33.02.210.018.020-0023.0;0;S7 31.015  E109 37.3201;13;0;0;0;0;13;1;\N;\N
55501;1,90E+11;19;1,30E+11;380204;36207;Pribadi;295;0;2023;6;41;9600;7200;0% s/d 25%;75;0;1;75;41;02/11/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;75;10_0000036207;0;0;0;0;0;0;0;33.05.210.018.023-0082.0;0;S7 30.869  E109 37.2545;75;0;0;0;0;75;1;\N;\N
55502;1,90E+11;19;1,30E+11;380204;36207;Pribadi;295;0;2023;6;57;9600;7200;0% s/d 25%;50;0;1;50;57;02/11/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;50;10_0000036207;0;0;0;0;0;0;0;33.05.210.018.023-0082.0;0;S7 30.869  E109 37.2545;50;0;0;0;0;50;1;\N;\N
55503;1,90E+11;19;1,30E+11;380204;36207;Pribadi;295;0;2023;6;65;9600;7200;0% s/d 25%;25;0;1;25;65;02/11/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;25;10_0000036207;0;0;0;0;0;0;0;33.05.210.018.023-0082.0;0;S7 30.869  E109 37.2545;25;0;0;0;0;25;1;\N;\N
55504;1,90E+11;19;1,30E+11;380204;36193;Pribadi;295;0;2023;6;41;9700;7275;0% s/d 25%;75;0;1;75;41;03/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;75;10_0000036193;0;0;0;0;0;0;0;33.05.210.018.024-0009.0;0;S7 30.625  E109 37.0795;75;0;0;0;0;75;1;\N;\N
55505;1,90E+11;19;1,30E+11;380204;36193;Pribadi;295;0;2023;6;57;9700;7275;0% s/d 25%;63;0;1;63;57;03/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;63;10_0000036193;0;0;0;0;0;0;0;33.05.210.018.024-0009.0;0;S7 30.625  E109 37.0795;63;0;0;0;0;63;1;\N;\N
55506;1,90E+11;19;1,30E+11;380204;36193;Pribadi;295;0;2023;6;65;9700;7275;0% s/d 25%;56;0;1;56;65;03/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;56;10_0000036193;0;0;0;0;0;0;0;33.05.210.018.024-0009.0;0;S7 30.625  E109 37.0795;56;0;0;0;0;56;1;\N;\N
55507;1,90E+11;19;1,30E+11;380204;36211;Pribadi;296;0;2023;6;4;4000;4000;0% s/d 25%;110;0;1;110;4;03/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;110;10_0000036211;0;0;0;0;0;0;0;33.05.210.018.000-0522.0;0;S7 31.170  E109 37.2493;110;0;0;0;0;110;1;\N;\N
55508;1,90E+11;19;1,30E+11;380204;36211;Pribadi;296;0;2023;6;13;4000;4000;0% s/d 25%;10;0;1;10;13;03/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;10;10_0000036211;0;0;0;0;0;0;0;33.05.210.018.000-0522.0;0;S7 31.170  E109 37.2493;10;0;0;0;0;10;1;\N;\N
55509;1,90E+11;19;1,30E+11;380204;36211;Pribadi;296;0;2023;6;34;4000;4000;0% s/d 25%;9;0;1;9;34;03/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;9;10_0000036211;0;0;0;0;0;0;0;33.05.210.018.000-0522.0;0;S7 31.170  E109 37.2493;9;0;0;0;0;9;1;\N;\N
55510;1,90E+11;19;1,30E+11;380204;36199;Pribadi;297;0;2023;5;41;6300;4725;0% s/d 25%;156;0;1;156;41;04/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;156;10_0000036199;0;0;0;0;0;0;0;33.05.210.018.029-0062.0;0;S7 31.016  E109 37.2751;156;0;0;0;0;156;1;\N;\N
55511;1,90E+11;19;1,30E+11;380204;36199;Pribadi;297;0;2023;5;39;6300;4725;0% s/d 25%;12;0;1;12;39;04/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;12;10_0000036199;0;0;0;0;0;0;0;33.05.210.018.029-0062.0;0;S7 31.016  E109 37.2751;12;0;0;0;0;12;1;\N;\N
55512;1,90E+11;19;1,30E+11;380204;36199;Pribadi;297;0;2023;5;34;6300;4725;0% s/d 25%;16;0;1;16;34;04/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;16;10_0000036199;0;0;0;0;0;0;0;33.05.210.018.029-0062.0;0;S7 31.016  E109 37.2751;16;0;0;0;0;16;1;\N;\N
55513;1,90E+11;19;1,30E+11;380204;36200;Pribadi;297;0;2023;6;41;2700;2025;0% s/d 25%;120;0;1;120;41;03/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;120;10_0000036200;0;0;0;0;0;0;0;33.05.210.018.029-0020.0;0;S7 31.065  E109 37.34;120;0;0;0;0;120;1;\N;\N
55514;1,90E+11;19;1,30E+11;380204;36201;Pribadi;298;0;2023;5;41;8400;8400;0% s/d 25%;158;0;1;158;41;03/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;158;10_0000036201;0;0;0;0;0;0;0;33.05.210.018.024-0004.0;0;S7 31.036  E109 37.072;158;0;0;0;0;158;1;\N;\N
55515;1,90E+11;19;1,30E+11;380204;36201;Pribadi;298;0;2023;5;65;8400;8400;0% s/d 25%;26;0;1;26;65;03/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;26;10_0000036201;0;0;0;0;0;0;0;33.05.210.018.024-0004.0;0;S7 31.036  E109 37.072;26;0;0;0;0;26;1;\N;\N
55516;1,90E+11;19;1,30E+11;380204;36201;Pribadi;298;0;2023;5;39;8400;8400;0% s/d 25%;17;0;1;17;39;03/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;17;10_0000036201;0;0;0;0;0;0;0;33.05.210.018.024-0004.0;0;S7 31.036  E109 37.072;17;0;0;0;0;17;1;\N;\N
55517;1,90E+11;19;1,30E+11;380204;36204;Pribadi;299;0;2023;6;41;700;700;0% s/d 25%;55;0;1;55;41;03/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;55;10_0000036204;0;0;0;0;0;0;0;33.05.210.018.032-0036.0;0;S7 31.291  E109 37.256;55;0;0;0;0;55;1;\N;\N
55518;1,90E+11;19;1,30E+11;380204;36204;Pribadi;299;0;2023;6;65;700;700;0% s/d 25%;17;0;1;17;65;03/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;17;10_0000036204;0;0;0;0;0;0;0;33.05.210.018.032-0036.0;0;S7 31.291  E109 37.256;17;0;0;0;0;17;1;\N;\N
55519;1,90E+11;19;1,30E+11;380204;36204;Pribadi;299;0;2023;6;39;700;700;0% s/d 25%;20;0;1;20;39;03/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;20;10_0000036204;0;0;0;0;0;0;0;33.05.210.018.032-0036.0;0;S7 31.291  E109 37.256;20;0;0;0;0;20;1;\N;\N
55520;1,90E+11;19;1,30E+11;380204;33940;Pribadi;299;0;2023;6;41;1100;825;0% s/d 25%;57;0;1;57;41;04/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;57;10_0000033940;0;0;0;0;0;0;0;33.05.210.018.032-0039.0;0;S7 31.38  E109 37.148;57;0;0;0;0;57;1;\N;\N
55521;1,90E+11;19;1,30E+11;380204;33940;Pribadi;299;0;2023;6;65;1100;825;0% s/d 25%;12;0;1;12;65;04/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;12;10_0000033940;0;0;0;0;0;0;0;33.05.210.018.032-0039.0;0;S7 31.38  E109 37.148;12;0;0;0;0;12;1;\N;\N
55522;1,90E+11;19;1,30E+11;380204;33940;Pribadi;299;0;2023;6;39;1100;825;0% s/d 25%;26;0;1;26;39;04/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;26;10_0000033940;0;0;0;0;0;0;0;33.05.210.018.032-0039.0;0;S7 31.38  E109 37.148;26;0;0;0;0;26;1;\N;\N
55523;1,90E+11;19;1,30E+11;380204;36192;Pribadi;299;0;2023;5;41;2400;1800;0% s/d 25%;65;0;1;65;41;05/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;65;10_0000036192;0;0;0;0;0;0;0;33.05.210.018.023-0001.0;0;S7 30.703  E109 37.2731;65;0;0;0;0;65;1;\N;\N
55524;1,90E+11;19;1,30E+11;380204;36192;Pribadi;299;0;2023;5;65;2400;1800;0% s/d 25%;7;0;1;7;65;05/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;7;10_0000036192;0;0;0;0;0;0;0;33.05.210.018.023-0001.0;0;S7 30.703  E109 37.2731;7;0;0;0;0;7;1;\N;\N
55525;1,90E+11;19;1,30E+11;380204;33914;Pribadi;300;0;2023;6;41;1500;1500;0% s/d 25%;75;0;1;75;41;03/11/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;75;10_0000033914;0;0;0;0;0;0;0;33.05.210.018.026-0015.0;0;S7 30.840  E109 36.9963;75;0;0;0;0;75;1;\N;\N
55526;1,90E+11;19;1,30E+11;380204;33914;Pribadi;300;0;2023;6;57;1500;1500;0% s/d 25%;67;0;1;67;57;03/11/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;67;10_0000033914;0;0;0;0;0;0;0;33.05.210.018.026-0015.0;0;S7 30.840  E109 36.9963;67;0;0;0;0;67;1;\N;\N
55527;1,90E+11;19;1,30E+11;380204;33914;Pribadi;300;0;2023;6;65;1500;1500;0% s/d 25%;26;0;1;26;65;03/11/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;26;10_0000033914;0;0;0;0;0;0;0;33.05.210.018.026-0015.0;0;S7 30.840  E109 36.9963;26;0;0;0;0;26;1;\N;\N
55528;1,90E+11;19;1,30E+11;380204;33928;Pribadi;300;0;2023;5;41;3100;3100;0% s/d 25%;70;0;1;70;41;02/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;70;10_0000033928;0;0;0;0;0;0;0;33.05.210.018.022-0025.0;0;S7 30.772  E109 37.3323;70;0;0;0;0;70;1;\N;\N
55529;1,90E+11;19;1,30E+11;380204;33928;Pribadi;300;0;2023;5;57;3100;3100;0% s/d 25%;72;0;1;72;57;02/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;72;10_0000033928;0;0;0;0;0;0;0;33.05.210.018.022-0025.0;0;S7 30.772  E109 37.3323;72;0;0;0;0;72;1;\N;\N
55530;1,90E+11;19;1,30E+11;380204;33928;Pribadi;300;0;2023;5;65;3100;3100;0% s/d 25%;10;0;1;10;65;02/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;10;10_0000033928;0;0;0;0;0;0;0;33.05.210.018.022-0025.0;0;S7 30.772  E109 37.3323;10;0;0;0;0;10;1;\N;\N
55531;1,90E+11;19;1,30E+11;380204;33939;Pribadi;301;0;2023;6;41;3800;2850;0% s/d 25%;130;0;1;130;41;02/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;130;10_0000033939;0;0;0;0;0;0;0;33.05.210.018.033-0034.0;0;S7 31.455  E109 37.2216;130;0;0;0;0;130;1;\N;\N
55532;1,90E+11;19;1,30E+11;380204;33939;Pribadi;301;0;2023;6;67;3800;2850;0% s/d 25%;50;0;1;50;67;02/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;50;10_0000033939;0;0;0;0;0;0;0;33.05.210.018.033-0034.0;0;S7 31.455  E109 37.2216;50;0;0;0;0;50;1;\N;\N
55533;1,90E+11;19;1,30E+11;380204;33939;Pribadi;301;0;2023;6;39;3800;2850;0% s/d 25%;10;0;1;10;39;02/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;10;10_0000033939;0;0;0;0;0;0;0;33.05.210.018.033-0034.0;0;S7 31.455  E109 37.2216;10;0;0;0;0;10;1;\N;\N
55534;1,90E+11;19;1,30E+11;380204;36209;Pribadi;302;0;2023;6;41;3300;2475;0% s/d 25%;196;0;1;196;41;03/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;196;10_0000036209;0;0;0;0;0;0;0;33.05.210.018.023-0092.0;0;S7 30.827  E109 36.9948;196;0;0;0;0;196;1;\N;\N
55535;1,90E+11;19;1,30E+11;380204;36209;Pribadi;302;0;2023;6;65;3300;2475;0% s/d 25%;58;0;1;58;65;03/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;58;10_0000036209;0;0;0;0;0;0;0;33.05.210.018.023-0092.0;0;S7 30.827  E109 36.9948;58;0;0;0;0;58;1;\N;\N
55536;1,90E+11;19;1,30E+11;380204;36197;Pribadi;302;0;2023;6;41;1100;825;0% s/d 25%;77;0;1;77;41;02/11/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;77;10_0000036197;0;0;0;0;0;0;0;33.05.210.018.023-0014.0;0;S7 30.769  E109 37.3366;77;0;0;0;0;77;1;\N;\N
55537;1,90E+11;19;1,30E+11;380204;36212;Pribadi;303;0;2023;5;67;2000;1500;0% s/d 25%;36;0;1;36;67;03/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;36;10_0000036212;0;0;0;0;0;0;0;33.05.210.018.032-0009.0;0;S7 31.056  E109 37.2156;36;0;0;0;0;36;1;\N;\N
55538;1,90E+11;19;1,30E+11;380204;36212;Pribadi;303;0;2023;5;39;2000;1500;0% s/d 25%;20;0;1;20;39;03/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;20;10_0000036212;0;0;0;0;0;0;0;33.05.210.018.032-0009.0;0;S7 31.056  E109 37.2156;20;0;0;0;0;20;1;\N;\N
